obs_id,country,layer,category,item_name,spec,unit,geo_level,geo_code,geo_name,area_label,area_code,area_members,price,currency,price_basis,price_status,ref_value,ref_note,period,effective_from,source_id,source_page,evidence_url,license,jccdb_v4_item_id,note
19e3ed45ed9575bb,US,wage,Construction and Extraction Occupations,"Helpers, Construction Trades, All Other",SOC 47-3019; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,state,10,Delaware,Delaware,10,,17.4,USD,wage_hourly_mean,public_domain,6.1,"MEAN_PRSE (percent relative standard error, 原本の列 MEAN_PRSE)",2022-05,,bls-oews-m2022-state,All May 2022 data row 5515,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
e9468f3f675dce05,US,wage,Construction and Extraction Occupations,"Helpers, Construction Trades, All Other",SOC 47-3019; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,state,10,Delaware,Delaware,10,,36200,USD,wage_annual_mean,public_domain,6.1,"MEAN_PRSE (percent relative standard error, 原本の列 MEAN_PRSE)",2022-05,,bls-oews-m2022-state,All May 2022 data row 5515,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
437abb95bfc6fda2,US,wage,Construction and Extraction Occupations,"Helpers, Construction Trades, All Other",SOC 47-3019; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,state,10,Delaware,Delaware,10,,14,USD,wage_hourly_p10,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5515,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
936322c70a2f65e7,US,wage,Construction and Extraction Occupations,"Helpers, Construction Trades, All Other",SOC 47-3019; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,state,10,Delaware,Delaware,10,,14.75,USD,wage_hourly_p25,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5515,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
b9ce6ac4b116ed62,US,wage,Construction and Extraction Occupations,"Helpers, Construction Trades, All Other",SOC 47-3019; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,state,10,Delaware,Delaware,10,,15.8,USD,wage_hourly_median,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5515,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
8c2e4b85570db305,US,wage,Construction and Extraction Occupations,"Helpers, Construction Trades, All Other",SOC 47-3019; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,state,10,Delaware,Delaware,10,,17.99,USD,wage_hourly_p75,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5515,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
8c3fae80c3c32af8,US,wage,Construction and Extraction Occupations,"Helpers, Construction Trades, All Other",SOC 47-3019; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,state,10,Delaware,Delaware,10,,22.46,USD,wage_hourly_p90,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5515,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
f3dba57022252f38,US,wage,Construction and Extraction Occupations,"Helpers, Construction Trades, All Other",SOC 47-3019; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,state,10,Delaware,Delaware,10,,29120,USD,wage_annual_p10,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5515,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
77d3a29bbb102c5e,US,wage,Construction and Extraction Occupations,"Helpers, Construction Trades, All Other",SOC 47-3019; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,state,10,Delaware,Delaware,10,,30670,USD,wage_annual_p25,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5515,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
41ccc8ecbdfce483,US,wage,Construction and Extraction Occupations,"Helpers, Construction Trades, All Other",SOC 47-3019; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,state,10,Delaware,Delaware,10,,32860,USD,wage_annual_median,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5515,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
a8a4a528555d1bf7,US,wage,Construction and Extraction Occupations,"Helpers, Construction Trades, All Other",SOC 47-3019; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,state,10,Delaware,Delaware,10,,37420,USD,wage_annual_p75,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5515,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
f5516db7a2ef7ef0,US,wage,Construction and Extraction Occupations,"Helpers, Construction Trades, All Other",SOC 47-3019; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,state,10,Delaware,Delaware,10,,46710,USD,wage_annual_p90,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5515,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
c4d0aa3fae0db2ff,US,wage,Construction and Extraction Occupations,Construction and Building Inspectors,SOC 47-4011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,persons (employment),state,10,Delaware,Delaware,10,,600,,count,public_domain,10.1,"EMP_PRSE (percent relative standard error, 原本の列 EMP_PRSE)",2022-05,,bls-oews-m2022-state,All May 2022 data row 5516,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
a799bed117a22add,US,wage,Construction and Extraction Occupations,Construction and Building Inspectors,SOC 47-4011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,state,10,Delaware,Delaware,10,,32.84,USD,wage_hourly_mean,public_domain,3.4,"MEAN_PRSE (percent relative standard error, 原本の列 MEAN_PRSE)",2022-05,,bls-oews-m2022-state,All May 2022 data row 5516,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
a90c25a8b4b85753,US,wage,Construction and Extraction Occupations,Construction and Building Inspectors,SOC 47-4011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,state,10,Delaware,Delaware,10,,68300,USD,wage_annual_mean,public_domain,3.4,"MEAN_PRSE (percent relative standard error, 原本の列 MEAN_PRSE)",2022-05,,bls-oews-m2022-state,All May 2022 data row 5516,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
23d000e9ba16a3e3,US,wage,Construction and Extraction Occupations,Construction and Building Inspectors,SOC 47-4011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,state,10,Delaware,Delaware,10,,22.62,USD,wage_hourly_p10,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5516,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
04f5f3b49c5064a0,US,wage,Construction and Extraction Occupations,Construction and Building Inspectors,SOC 47-4011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,state,10,Delaware,Delaware,10,,25.26,USD,wage_hourly_p25,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5516,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
f0a5672a4aa7ca77,US,wage,Construction and Extraction Occupations,Construction and Building Inspectors,SOC 47-4011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,state,10,Delaware,Delaware,10,,30.22,USD,wage_hourly_median,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5516,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
ebdb62e6b5aa8049,US,wage,Construction and Extraction Occupations,Construction and Building Inspectors,SOC 47-4011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,state,10,Delaware,Delaware,10,,36.87,USD,wage_hourly_p75,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5516,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
e289514c19d97f1e,US,wage,Construction and Extraction Occupations,Construction and Building Inspectors,SOC 47-4011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,state,10,Delaware,Delaware,10,,42.49,USD,wage_hourly_p90,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5516,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
25604d55fba05d3e,US,wage,Construction and Extraction Occupations,Construction and Building Inspectors,SOC 47-4011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,state,10,Delaware,Delaware,10,,47050,USD,wage_annual_p10,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5516,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
7ae1906f71de4920,US,wage,Construction and Extraction Occupations,Construction and Building Inspectors,SOC 47-4011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,state,10,Delaware,Delaware,10,,52540,USD,wage_annual_p25,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5516,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
0cf11239a5ef014f,US,wage,Construction and Extraction Occupations,Construction and Building Inspectors,SOC 47-4011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,state,10,Delaware,Delaware,10,,62850,USD,wage_annual_median,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5516,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
184c7fc1fc1120ac,US,wage,Construction and Extraction Occupations,Construction and Building Inspectors,SOC 47-4011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,state,10,Delaware,Delaware,10,,76690,USD,wage_annual_p75,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5516,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
1beade2da17bba7c,US,wage,Construction and Extraction Occupations,Construction and Building Inspectors,SOC 47-4011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,state,10,Delaware,Delaware,10,,88370,USD,wage_annual_p90,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5516,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
d83a2efd50bd5de0,US,wage,Construction and Extraction Occupations,Elevator and Escalator Installers and Repairers,SOC 47-4021; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,persons (employment),state,10,Delaware,Delaware,10,,80,,count,public_domain,27,"EMP_PRSE (percent relative standard error, 原本の列 EMP_PRSE)",2022-05,,bls-oews-m2022-state,All May 2022 data row 5517,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
a1616dffe2c46ca2,US,wage,Construction and Extraction Occupations,Elevator and Escalator Installers and Repairers,SOC 47-4021; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,state,10,Delaware,Delaware,10,,39.48,USD,wage_hourly_mean,public_domain,0.7,"MEAN_PRSE (percent relative standard error, 原本の列 MEAN_PRSE)",2022-05,,bls-oews-m2022-state,All May 2022 data row 5517,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
93091e52340aeb45,US,wage,Construction and Extraction Occupations,Elevator and Escalator Installers and Repairers,SOC 47-4021; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,state,10,Delaware,Delaware,10,,82120,USD,wage_annual_mean,public_domain,0.7,"MEAN_PRSE (percent relative standard error, 原本の列 MEAN_PRSE)",2022-05,,bls-oews-m2022-state,All May 2022 data row 5517,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
78b8283e7d7fa0f4,US,wage,Construction and Extraction Occupations,Elevator and Escalator Installers and Repairers,SOC 47-4021; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,state,10,Delaware,Delaware,10,,29.47,USD,wage_hourly_p10,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5517,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
40a61676a23bc4df,US,wage,Construction and Extraction Occupations,Elevator and Escalator Installers and Repairers,SOC 47-4021; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,state,10,Delaware,Delaware,10,,34.57,USD,wage_hourly_p25,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5517,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
78d712e00b3c6b68,US,wage,Construction and Extraction Occupations,Elevator and Escalator Installers and Repairers,SOC 47-4021; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,state,10,Delaware,Delaware,10,,36.78,USD,wage_hourly_median,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5517,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
5a54d1088d47073c,US,wage,Construction and Extraction Occupations,Elevator and Escalator Installers and Repairers,SOC 47-4021; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,state,10,Delaware,Delaware,10,,48.88,USD,wage_hourly_p75,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5517,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
baa824d6945c8bd0,US,wage,Construction and Extraction Occupations,Elevator and Escalator Installers and Repairers,SOC 47-4021; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,state,10,Delaware,Delaware,10,,49.65,USD,wage_hourly_p90,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5517,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
3cb990206f30794f,US,wage,Construction and Extraction Occupations,Elevator and Escalator Installers and Repairers,SOC 47-4021; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,state,10,Delaware,Delaware,10,,61300,USD,wage_annual_p10,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5517,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
047efab766412727,US,wage,Construction and Extraction Occupations,Elevator and Escalator Installers and Repairers,SOC 47-4021; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,state,10,Delaware,Delaware,10,,71900,USD,wage_annual_p25,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5517,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
96f627c7fa6719ed,US,wage,Construction and Extraction Occupations,Elevator and Escalator Installers and Repairers,SOC 47-4021; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,state,10,Delaware,Delaware,10,,76510,USD,wage_annual_median,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5517,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
55a3b9c83cfe7322,US,wage,Construction and Extraction Occupations,Elevator and Escalator Installers and Repairers,SOC 47-4021; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,state,10,Delaware,Delaware,10,,101680,USD,wage_annual_p75,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5517,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
cd95970390d94e5b,US,wage,Construction and Extraction Occupations,Elevator and Escalator Installers and Repairers,SOC 47-4021; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,state,10,Delaware,Delaware,10,,103270,USD,wage_annual_p90,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5517,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
7acb54e60beb0d21,US,wage,Construction and Extraction Occupations,Fence Erectors,SOC 47-4031; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,persons (employment),state,10,Delaware,Delaware,10,,130,,count,public_domain,38.5,"EMP_PRSE (percent relative standard error, 原本の列 EMP_PRSE)",2022-05,,bls-oews-m2022-state,All May 2022 data row 5518,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
6069db26663e3a61,US,wage,Construction and Extraction Occupations,Fence Erectors,SOC 47-4031; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,state,10,Delaware,Delaware,10,,20.41,USD,wage_hourly_mean,public_domain,2.5,"MEAN_PRSE (percent relative standard error, 原本の列 MEAN_PRSE)",2022-05,,bls-oews-m2022-state,All May 2022 data row 5518,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
aae4c3687b2b8268,US,wage,Construction and Extraction Occupations,Fence Erectors,SOC 47-4031; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,state,10,Delaware,Delaware,10,,42450,USD,wage_annual_mean,public_domain,2.5,"MEAN_PRSE (percent relative standard error, 原本の列 MEAN_PRSE)",2022-05,,bls-oews-m2022-state,All May 2022 data row 5518,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
3b2280e820fa9623,US,wage,Construction and Extraction Occupations,Fence Erectors,SOC 47-4031; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,state,10,Delaware,Delaware,10,,17.51,USD,wage_hourly_p10,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5518,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
f0e1063ab7d0883c,US,wage,Construction and Extraction Occupations,Fence Erectors,SOC 47-4031; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,state,10,Delaware,Delaware,10,,18.25,USD,wage_hourly_p25,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5518,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
ab0db72b381421ff,US,wage,Construction and Extraction Occupations,Fence Erectors,SOC 47-4031; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,state,10,Delaware,Delaware,10,,20.56,USD,wage_hourly_median,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5518,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
3f108b5928106402,US,wage,Construction and Extraction Occupations,Fence Erectors,SOC 47-4031; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,state,10,Delaware,Delaware,10,,22.17,USD,wage_hourly_p75,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5518,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
c961030894c4c5e5,US,wage,Construction and Extraction Occupations,Fence Erectors,SOC 47-4031; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,state,10,Delaware,Delaware,10,,23.22,USD,wage_hourly_p90,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5518,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
642078a142ebd6e5,US,wage,Construction and Extraction Occupations,Fence Erectors,SOC 47-4031; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,state,10,Delaware,Delaware,10,,36420,USD,wage_annual_p10,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5518,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
2a121d385b68ff1d,US,wage,Construction and Extraction Occupations,Fence Erectors,SOC 47-4031; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,state,10,Delaware,Delaware,10,,37960,USD,wage_annual_p25,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5518,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
d142d63846519471,US,wage,Construction and Extraction Occupations,Fence Erectors,SOC 47-4031; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,state,10,Delaware,Delaware,10,,42770,USD,wage_annual_median,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5518,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
eff915f0852e153a,US,wage,Construction and Extraction Occupations,Fence Erectors,SOC 47-4031; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,state,10,Delaware,Delaware,10,,46110,USD,wage_annual_p75,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5518,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
6dd701a952ff01ab,US,wage,Construction and Extraction Occupations,Fence Erectors,SOC 47-4031; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,state,10,Delaware,Delaware,10,,48290,USD,wage_annual_p90,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5518,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
72d1609b8a390172,US,wage,Construction and Extraction Occupations,Hazardous Materials Removal Workers,SOC 47-4041; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,persons (employment),state,10,Delaware,Delaware,10,,,,count,not_set,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5519,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,"OEWS の記号 ""**"": **  = indicates that an employment estimate is not available"
e01cda0f2c118f9d,US,wage,Construction and Extraction Occupations,Hazardous Materials Removal Workers,SOC 47-4041; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,state,10,Delaware,Delaware,10,,21.5,USD,wage_hourly_mean,public_domain,3.4,"MEAN_PRSE (percent relative standard error, 原本の列 MEAN_PRSE)",2022-05,,bls-oews-m2022-state,All May 2022 data row 5519,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
b0affcc5cf11e48c,US,wage,Construction and Extraction Occupations,Hazardous Materials Removal Workers,SOC 47-4041; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,state,10,Delaware,Delaware,10,,44720,USD,wage_annual_mean,public_domain,3.4,"MEAN_PRSE (percent relative standard error, 原本の列 MEAN_PRSE)",2022-05,,bls-oews-m2022-state,All May 2022 data row 5519,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
ac76412c9b41bc85,US,wage,Construction and Extraction Occupations,Hazardous Materials Removal Workers,SOC 47-4041; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,state,10,Delaware,Delaware,10,,18.13,USD,wage_hourly_p10,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5519,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
02c091f5b665b333,US,wage,Construction and Extraction Occupations,Hazardous Materials Removal Workers,SOC 47-4041; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,state,10,Delaware,Delaware,10,,19.43,USD,wage_hourly_p25,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5519,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
c820677bdda9fa93,US,wage,Construction and Extraction Occupations,Hazardous Materials Removal Workers,SOC 47-4041; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,state,10,Delaware,Delaware,10,,20.94,USD,wage_hourly_median,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5519,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
511665706feb7d16,US,wage,Construction and Extraction Occupations,Hazardous Materials Removal Workers,SOC 47-4041; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,state,10,Delaware,Delaware,10,,23.84,USD,wage_hourly_p75,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5519,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
dc652048e0839ce6,US,wage,Construction and Extraction Occupations,Hazardous Materials Removal Workers,SOC 47-4041; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,state,10,Delaware,Delaware,10,,23.94,USD,wage_hourly_p90,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5519,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
1aa9bab28a9350ca,US,wage,Construction and Extraction Occupations,Hazardous Materials Removal Workers,SOC 47-4041; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,state,10,Delaware,Delaware,10,,37710,USD,wage_annual_p10,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5519,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
e9b2e3b146257620,US,wage,Construction and Extraction Occupations,Hazardous Materials Removal Workers,SOC 47-4041; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,state,10,Delaware,Delaware,10,,40420,USD,wage_annual_p25,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5519,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
b111217ab2bc924a,US,wage,Construction and Extraction Occupations,Hazardous Materials Removal Workers,SOC 47-4041; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,state,10,Delaware,Delaware,10,,43540,USD,wage_annual_median,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5519,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
18dc62db0f8fbd63,US,wage,Construction and Extraction Occupations,Hazardous Materials Removal Workers,SOC 47-4041; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,state,10,Delaware,Delaware,10,,49580,USD,wage_annual_p75,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5519,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
11c5051bc0675fb8,US,wage,Construction and Extraction Occupations,Hazardous Materials Removal Workers,SOC 47-4041; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,state,10,Delaware,Delaware,10,,49780,USD,wage_annual_p90,public_domain,,,2022-05,,bls-oews-m2022-state,All May 2022 data row 5519,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
54f8174261a81f0b,US,wage,Construction and Extraction Occupations,Highway Maintenance Workers,SOC 47-4051; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,persons (employment),state,10,Delaware,Delaware,10,,90,,count,public_domain,34.1,"EMP_PRSE (percent relative standard error, 原本の列 EMP_PRSE)",2022-05,,bls-oews-m2022-state,All May 2022 data row 5520,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
c1b5a13aa6fd604b,US,wage,Construction and Extraction Occupations,Highway Maintenance Workers,SOC 47-4051; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,state,10,Delaware,Delaware,10,,19.45,USD,wage_hourly_mean,public_domain,3.6,"MEAN_PRSE (percent relative standard error, 原本の列 MEAN_PRSE)",2022-05,,bls-oews-m2022-state,All May 2022 data row 5520,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
4ce89204a3776cba,US,wage,Construction and Extraction Occupations,Highway Maintenance Workers,SOC 47-4051; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,state,10,Delaware,Delaware,10,,40450,USD,wage_annual_mean,public_domain,3.6,"MEAN_PRSE (percent relative standard error, 原本の列 MEAN_PRSE)",2022-05,,bls-oews-m2022-state,All May 2022 data row 5520,https://www.bls.gov/oes/special-requests/oesm22st.zip,US-PD-17USC105,,
