obs_id,country,layer,category,item_name,spec,unit,geo_level,geo_code,geo_name,area_label,area_code,area_members,price,currency,price_basis,price_status,ref_value,ref_note,period,effective_from,source_id,source_page,evidence_url,license,jccdb_v4_item_id,note
99ee06a210748a81,US,index,Final demand,Final demand construction,series_id WPUFD43; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,113.4,,index_value,public_domain,,,2016-01,,bls-ppi-ts-wpufd43,table0 2016 Jan,https://data.bls.gov/timeseries/WPUFD43?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
8caeafc83a56da9f,US,index,Final demand,Final demand construction,series_id WPUFD43; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,113.4,,index_value,public_domain,,,2016-02,,bls-ppi-ts-wpufd43,table0 2016 Feb,https://data.bls.gov/timeseries/WPUFD43?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
c5a5c380525d627d,US,index,Final demand,Final demand construction,series_id WPUFD43; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,113.3,,index_value,public_domain,,,2016-03,,bls-ppi-ts-wpufd43,table0 2016 Mar,https://data.bls.gov/timeseries/WPUFD43?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
7816f952ad72ddf9,US,index,Final demand,Final demand construction,series_id WPUFD43; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,114.4,,index_value,public_domain,,,2016-04,,bls-ppi-ts-wpufd43,table0 2016 Apr,https://data.bls.gov/timeseries/WPUFD43?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
e4318d72491441e6,US,index,Final demand,Final demand construction,series_id WPUFD43; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,114.4,,index_value,public_domain,,,2016-05,,bls-ppi-ts-wpufd43,table0 2016 May,https://data.bls.gov/timeseries/WPUFD43?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
37aa3c6b187282ac,US,index,Final demand,Final demand construction,series_id WPUFD43; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,114.4,,index_value,public_domain,,,2016-06,,bls-ppi-ts-wpufd43,table0 2016 Jun,https://data.bls.gov/timeseries/WPUFD43?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
7a6f5f8e6440618f,US,index,Final demand,Final demand construction,series_id WPUFD43; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,113.6,,index_value,public_domain,,,2016-07,,bls-ppi-ts-wpufd43,table0 2016 Jul,https://data.bls.gov/timeseries/WPUFD43?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
078f62f3b3ecddd1,US,index,Final demand,Final demand construction,series_id WPUFD43; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,113.7,,index_value,public_domain,,,2016-08,,bls-ppi-ts-wpufd43,table0 2016 Aug,https://data.bls.gov/timeseries/WPUFD43?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
6d55788e6bd54ff0,US,index,Final demand,Final demand construction,series_id WPUFD43; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,113.7,,index_value,public_domain,,,2016-09,,bls-ppi-ts-wpufd43,table0 2016 Sep,https://data.bls.gov/timeseries/WPUFD43?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
72522775e6d8864b,US,index,Final demand,Final demand construction,series_id WPUFD43; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,114.6,,index_value,public_domain,,,2016-10,,bls-ppi-ts-wpufd43,table0 2016 Oct,https://data.bls.gov/timeseries/WPUFD43?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
