file	count	contexts	flag
souba/toilet-50man/index.html	1	jsonld_alternateName=1	
souba/toilet-check/index.html	3	copyright=1;jsonld_name=1;other_text=1	
souba/toilet-suidou-bottakuri/index.html	2	footer_company_line=1;jsonld_alternateName=1	
souba/toilet-tankless-souba/index.html	3	copyright=1;jsonld_name=2	
souba/toilet/index.html	1	jsonld_alternateName=1	
souba/tsuika-koujhi-kotowari-kata/index.html	4	copyright=1;footer_neutrality=1;jsonld_name=1;other_text=1	
souba/tsuika-seikyuu/index.html	2	copyright=1;jsonld_alternateName=1	
souba/uchimado-check/index.html	3	copyright=1;jsonld_name=1;other_text=1	
souba/uchimado-secchi-souba/index.html	3	copyright=1;jsonld_name=2	
souba/unit-bath-1616-souba/index.html	3	copyright=1;jsonld_name=2	
souba/unit-bath-1620-hiyou/index.html	3	copyright=1;jsonld_name=2	
souba/veranda-frp-bousui-souba/index.html	3	copyright=1;jsonld_name=2	
souba/veranda/index.html	2	copyright=1;jsonld_alternateName=1	
souba/washiki-yoshiki-toilet-hiyou/index.html	3	copyright=1;jsonld_name=2	
souba/water-heater-check/index.html	3	copyright=1;jsonld_name=1;other_text=1	
souba/yane-100man/index.html	1	jsonld_alternateName=1	
souba/yane-200man-takai/index.html	2	footer_company_line=1;jsonld_alternateName=1	
souba/yane-aichi/index.html	4	copyright=1;footer_neutrality=1;jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM
souba/yane-akita/index.html	2	footer_neutrality=1;source_line=1	
souba/yane-aomori/index.html	2	footer_neutrality=1;source_line=1	
souba/yane-check/index.html	3	copyright=1;jsonld_name=1;other_text=1	
souba/yane-chiba/index.html	4	copyright=1;footer_neutrality=1;jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM
souba/yane-cover-galvalume-souba/index.html	3	copyright=1;jsonld_name=2	
souba/yane-ehime/index.html	2	footer_neutrality=1;source_line=1	
souba/yane-fukikae-galvalume-souba/index.html	3	copyright=1;jsonld_name=2	
souba/yane-fukikae-slate-hiyou/index.html	3	copyright=1;jsonld_name=2	
souba/yane-fukui/index.html	2	footer_neutrality=1;source_line=1	
souba/yane-fukuoka/index.html	4	copyright=1;footer_neutrality=1;jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM
souba/yane-fukushima/index.html	2	footer_neutrality=1;source_line=1	
souba/yane-gifu/index.html	2	footer_neutrality=1;source_line=1	
souba/yane-gunma/index.html	2	footer_neutrality=1;source_line=1	
souba/yane-hiroshima/index.html	2	footer_neutrality=1;source_line=1	
souba/yane-hokkaido/index.html	4	copyright=1;footer_neutrality=1;jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM
souba/yane-hyogo/index.html	4	copyright=1;footer_neutrality=1;jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM
souba/yane-ibaraki/index.html	2	footer_neutrality=1;source_line=1	
souba/yane-ishikawa/index.html	2	footer_neutrality=1;source_line=1	
souba/yane-iwate/index.html	2	footer_neutrality=1;source_line=1	
souba/yane-kagawa/index.html	2	footer_neutrality=1;source_line=1	
souba/yane-kagoshima/index.html	2	footer_neutrality=1;source_line=1	
souba/yane-kanagawa/index.html	4	copyright=1;footer_neutrality=1;jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM
souba/yane-kochi/index.html	2	footer_neutrality=1;source_line=1	
souba/yane-kumamoto/index.html	2	footer_neutrality=1;source_line=1	
souba/yane-kyoto/index.html	2	footer_neutrality=1;source_line=1	
souba/yane-mie/index.html	2	footer_neutrality=1;source_line=1	
souba/yane-miyagi/index.html	2	footer_neutrality=1;source_line=1	
souba/yane-miyazaki/index.html	2	footer_neutrality=1;source_line=1	
souba/yane-nagano/index.html	2	footer_neutrality=1;source_line=1	
souba/yane-nagasaki/index.html	2	footer_neutrality=1;source_line=1	
souba/yane-nara/index.html	2	footer_neutrality=1;source_line=1	
souba/yane-niigata/index.html	2	footer_neutrality=1;source_line=1	
souba/yane-nurikai-hitsuyou/index.html	4	copyright=1;footer_neutrality=1;jsonld_name=1;other_text=1	
souba/yane-oita/index.html	2	footer_neutrality=1;source_line=1	
souba/yane-okayama/index.html	2	footer_neutrality=1;source_line=1	
souba/yane-okinawa/index.html	2	footer_neutrality=1;source_line=1	
souba/yane-osaka/index.html	4	copyright=1;footer_neutrality=1;jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM
souba/yane-saga/index.html	2	footer_neutrality=1;source_line=1	
souba/yane-saitama/index.html	4	copyright=1;footer_neutrality=1;jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM
souba/yane-shiga/index.html	2	footer_neutrality=1;source_line=1	
souba/yane-shimane/index.html	2	footer_neutrality=1;source_line=1	
souba/yane-shizuoka/index.html	2	footer_neutrality=1;source_line=1	
souba/yane-tobikomi/index.html	2	copyright=1;jsonld_alternateName=1	
souba/yane-tochigi/index.html	2	footer_neutrality=1;source_line=1	
souba/yane-tokushima/index.html	2	footer_neutrality=1;source_line=1	
souba/yane-tokyo/index.html	4	copyright=1;footer_neutrality=1;jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM
souba/yane-tosou-30tsubo-souba/index.html	3	copyright=1;jsonld_name=2	
souba/yane-tottori/index.html	2	footer_neutrality=1;source_line=1	
souba/yane-toyama/index.html	2	footer_neutrality=1;source_line=1	
souba/yane-wakayama/index.html	2	footer_neutrality=1;source_line=1	
souba/yane-yamagata/index.html	2	footer_neutrality=1;source_line=1	
souba/yane-yamaguchi/index.html	2	footer_neutrality=1;source_line=1	
souba/yane-yamanashi/index.html	2	footer_neutrality=1;source_line=1	
souba/yane/index.html	3	copyright=1;jsonld_alternateName=1;other_text=1	
souba/yuka-dannetsu-souba/index.html	3	copyright=1;jsonld_name=2	
souba/yuka-kishimi/index.html	1	jsonld_alternateName=1	
souba/yukadanbou/index.html	2	copyright=1;jsonld_alternateName=1	
souba/zairai-unitbath-hiyou/index.html	3	copyright=1;jsonld_name=2	
spec/index.html	3	copyright=1;jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM
statistics_en.html	1	footer_neutrality=1	
system/index.html	2	other_text=2	
thankyou.html	2	footer_neutrality=1;other_text=1	
tos/index.html	4	copyright=1;jsonld_alternateName=1;other_text=2	
tsuika-koji/index.html	2	footer_neutrality=1;jsonld_name=1	
verify-directory/ja/index.html	2	other_text=2	
verify/index.html	1	jsonld_alternateName=1	HAS_SIGNED_OR_CLAIM
webmcp/a2a-agent-renkei/index.html	3	copyright=1;jsonld_name=2	
webmcp/agent-card-toha/index.html	3	copyright=1;jsonld_name=2	
webmcp/estimate-integrity-audit-api/index.html	3	copyright=1;jsonld_name=2	
webmcp/index.html	1	copyright=1	
webmcp/intake-estimate-tool/index.html	3	copyright=1;jsonld_name=2	
webmcp/kira-multi-platform/index.html	3	copyright=1;jsonld_name=2	
webmcp/mcp-server-setup/index.html	3	copyright=1;jsonld_name=2	
webmcp/orchestrate-tool/index.html	3	copyright=1;jsonld_name=2	
webmcp/property-reform-intake-a2a/index.html	3	copyright=1;jsonld_name=2	
webmcp/verification-contract-toha/index.html	3	copyright=1;jsonld_name=2	HAS_SIGNED_OR_CLAIM
webmcp/webmcp-toha/index.html	3	copyright=1;jsonld_name=2	
widget.html	4	footer_neutrality=1;jsonld_name=1;other_text=2	
yakumo/apply/index.html	4	copyright=1;other_text=3	
yakumo/faq/yakumo-area-5ed64c-faq-1/index.html	3	copyright=1;jsonld_alternateName=1;other_text=1	
yakumo/faq/yakumo-nagakute-faq-gaiheki-tosou/index.html	3	copyright=1;jsonld_alternateName=1;other_text=1	
yakumo/faq/yakumo-nagakute-faq-naiso/index.html	3	copyright=1;jsonld_alternateName=1;other_text=1	
yakumo/faq/yakumo-nagakute-faq-yane/index.html	3	copyright=1;jsonld_alternateName=1;other_text=1	
yakumo/index.html	3	jsonld_alternateName=1;other_text=2	
yakumo/llmo/yakumo-kensho-zumi-kameiten-toha/index.html	7	copyright=1;jsonld_alternateName=1;jsonld_name=1;other_text=4	
yakumo/llmo/yakumo-tekiseika-kensho-no-shikumi/index.html	4	copyright=1;jsonld_alternateName=1;jsonld_name=1;other_text=1	
yakumo/no001/index.html	2	copyright=1;jsonld_alternateName=1	HAS_SIGNED_OR_CLAIM
yakumo/no002/index.html	3	copyright=1;jsonld_name=1;other_text=1	
yakumo/plans/index.html	1	other_text=1	
yakumo/register/index.html	4	jsonld_name=1;other_text=3	
yakumo/souba/gaiheki-tosou-nagakute/index.html	3	copyright=1;jsonld_alternateName=1;other_text=1	
yakumo/souba/naiso-nagakute/index.html	3	copyright=1;jsonld_alternateName=1;other_text=1	
yakumo/souba/work-4b28d8-area-5ed64c/index.html	3	copyright=1;jsonld_alternateName=1;other_text=1	
yakumo/souba/work-82846d-area-5ed64c/index.html	3	copyright=1;jsonld_alternateName=1;other_text=1	
yakumo/souba/work-9b40da-area-5ed64c/index.html	3	copyright=1;jsonld_alternateName=1;other_text=1	
yakumo/souba/work-d99e1b-area-5ed64c/index.html	3	copyright=1;jsonld_alternateName=1;other_text=1	
yakumo/souba/yane-nagakute/index.html	3	copyright=1;jsonld_alternateName=1;other_text=1	
yakumo/store/index.html	1	other_text=1	HAS_SIGNED_OR_CLAIM
yakumo/through-list/index.html	1	jsonld_alternateName=1	
yakumo/webmcp/yakumo-verified-stores-mcp/index.html	4	copyright=1;jsonld_alternateName=1;jsonld_name=1;other_text=1	
