year,naics,level,area,parent_disclosure,children,children_N,parent_estabs,sum_estabs,parent_emplvl,sum_emplvl_disclosed,parent_total_wages,sum_total_wages_disclosed
2017,23832,county_vs_state,08,,41,13,1021,1026,4531,4489,193186275,192108608
2017,23832,county_vs_state,09,,9,0,533,534,1751,1752,73988106,73988106
2017,23832,county_vs_state,10,,3,0,107,108,551,552,24962358,24962358
2017,23832,county_vs_state,11,,1,0,14,14,101,101,5169826,5169826
2017,23832,county_vs_state,12,,63,16,4683,4692,17978,17876,602733044,599841497
2017,23832,county_vs_state,13,,89,55,808,814,3457,3046,161350556,145523533
2017,23832,county_vs_state,15,,4,0,190,189,1460,1460,85015834,85015834
2017,23832,county_vs_state,16,,35,18,374,375,1556,1489,43425270,41791518
2017,23832,county_vs_state,17,,77,44,1545,1551,6953,6750,384039245,377357972
2017,23832,county_vs_state,18,,74,38,661,665,3345,2965,140031548,124967391
2017,23832,county_vs_state,19,,63,38,301,305,1468,1181,57880637,45730115
2017,23832,county_vs_state,20,,46,32,359,360,1580,1447,54507569,50379322
2017,23832,county_vs_state,21,,65,46,341,345,1628,1274,68226924,54679169
2017,23832,county_vs_state,22,,48,30,353,353,2708,2111,122654539,92898447
2017,23832,county_vs_state,23,,17,4,278,280,781,743,26113592,25255639
2017,23832,county_vs_state,24,,24,4,802,805,4365,4316,204360176,202509872
2017,23832,county_vs_state,25,,15,0,1230,1231,4247,4248,220842640,220842640
2017,23832,county_vs_state,26,,71,33,855,862,4314,4142,195227173,190335931
2017,23832,county_vs_state,27,,58,35,633,634,3634,3417,171045263,162441047
2017,23832,county_vs_state,28,,44,29,155,155,952,708,35671751,25968954
2017,23832,county_vs_state,29,,66,37,607,610,3756,3566,174330559,167490420
2017,23832,county_vs_state,30,,29,17,239,239,870,810,29472923,27486617
2017,23832,county_vs_state,31,,36,25,314,315,1633,1518,59218351,55672784
2017,23832,county_vs_state,32,,12,6,255,255,2979,2930,123680513,122208481
2017,23832,county_vs_state,33,,11,2,204,204,748,740,30183846,29876624
2017,23832,county_vs_state,34,,22,2,934,936,3991,3762,216500281,198094141
2017,23832,county_vs_state,35,,19,11,159,161,1022,959,33879416,32199924
2017,23832,county_vs_state,36,,62,13,2577,2584,11610,11524,593163509,589152956
2017,23832,county_vs_state,37,,83,29,1012,1017,3995,3768,153415284,144816584
2017,23832,county_vs_state,38,,20,13,109,111,636,391,33510606,15878700
2017,23832,county_vs_state,39,,82,35,1027,1033,5092,4751,241003851,226588554
2017,23832,county_vs_state,40,,40,28,314,316,1403,1112,51239052,40132126
2017,23832,county_vs_state,41,,32,7,934,937,4495,4447,166017630,164400389
2017,23832,county_vs_state,42,,59,18,1107,1111,5451,5247,260882202,253942915
2017,23832,county_vs_state,44,,6,0,221,222,701,701,30305896,30305896
2017,23832,county_vs_state,45,,34,14,429,432,2088,1899,78049673,72972600
2017,23832,county_vs_state,46,,28,20,128,130,489,428,15504367,13659776
2017,23832,county_vs_state,47,,60,36,361,365,2513,2066,108570554,89541991
2017,23832,county_vs_state,48,,120,69,1404,1414,18386,17086,855490400,794260404
2017,23832,county_vs_state,49,,18,6,530,532,3066,3052,104620238,104268191
2017,23832,county_vs_state,50,,14,2,175,177,618,587,20704480,19437868
2017,23832,county_vs_state,51,,105,52,958,963,5018,4694,228922195,217075007
2017,23832,county_vs_state,53,,38,10,1880,1884,8793,8738,347085305,344461254
2017,23832,county_vs_state,54,,26,18,100,102,543,350,24321165,15626227
2017,23832,county_vs_state,55,,60,23,693,699,3373,3129,136998928,127469604
2017,23832,county_vs_state,56,,18,8,136,137,452,393,14649132,12406237
2017,23832,county_vs_state,72,,20,19,33,33,258,30,3933019,824782
2017,23832,county_vs_state,78,,2,2,9,9,30,0,1080100,0
2017,23832,states51_vs_national,US,,51,0,37465,37472,201261,201263,8782381300,8782381300
2017,238321,county_vs_state,01,,37,26,189,192,574,374,17601153,12232499
2017,238321,county_vs_state,02,,8,4,76,77,143,136,4503210,4225103
2017,238321,county_vs_state,04,,12,9,410,412,2974,2522,108443580,94749979
2017,238321,county_vs_state,05,,30,23,117,119,337,217,11642496,8097024
2017,238321,county_vs_state,06,,55,19,3760,3768,23188,22119,937210961,895086611
2017,238321,county_vs_state,08,,41,20,881,886,3096,2662,126918622,110715711
2017,238321,county_vs_state,09,,9,2,445,445,1143,1059,42044125,39673340
2017,238321,county_vs_state,10,,3,2,84,85,230,165,8950588,6857407
2017,238321,county_vs_state,11,,1,0,6,6,7,7,410650,410650
2017,238321,county_vs_state,12,,62,23,4256,4267,13342,12326,409328686,382778620
2017,238321,county_vs_state,13,,79,61,610,616,1647,1172,62008550,47841578
2017,238321,county_vs_state,15,,4,0,124,124,509,509,19832987,19832987
2017,238321,county_vs_state,16,,33,25,344,345,1375,979,38142882,28015361
2017,238321,county_vs_state,17,,72,53,1243,1247,3982,3589,174777836,162625428
2017,238321,county_vs_state,18,,66,42,479,484,1716,1350,55964851,43375318
2017,238321,county_vs_state,19,,48,38,207,209,726,475,22627352,15846968
2017,238321,county_vs_state,20,,38,27,283,284,1192,1039,39399890,34844835
2017,238321,county_vs_state,21,,51,44,211,214,770,371,24519690,11859108
2017,238321,county_vs_state,22,,34,27,203,205,653,394,22105924,13651349
2017,238321,county_vs_state,23,,17,11,242,243,617,389,19433442,12562319
2017,238321,county_vs_state,24,,24,7,593,596,2508,2405,106680258,103502295
2017,238321,county_vs_state,25,,15,4,1071,1074,2892,2708,124168621,117503623
2017,238321,county_vs_state,26,,67,45,666,671,2269,1836,81439114,69820480
2017,238321,county_vs_state,27,,57,42,503,504,2017,1571,75695442,60886125
2017,238321,county_vs_state,28,,31,27,76,77,186,74,5044817,1967558
2017,238321,county_vs_state,29,,57,42,463,466,1944,1352,69877225,50426387
2017,238321,county_vs_state,30,,27,20,197,198,639,440,20562509,14817405
2017,238321,county_vs_state,31,,32,24,256,257,1024,888,33070626,29218123
2017,238321,county_vs_state,32,,10,7,186,187,2018,1883,76757726,72536872
2017,238321,county_vs_state,33,,11,7,173,174,540,300,18882055,10838251
2017,238321,county_vs_state,34,,22,7,769,772,2352,1984,90690724,75621946
2017,238321,county_vs_state,35,,19,16,104,105,624,476,19003977,15313142
2017,238321,county_vs_state,36,,60,28,2233,2239,7647,7043,320287807,297062619
2017,238321,county_vs_state,37,,80,53,838,841,2353,1512,77666793,50735845
2017,238321,county_vs_state,38,,13,9,59,61,341,145,19083417,4956276
2017,238321,county_vs_state,39,,78,52,756,760,2466,1903,83652420,66944979
2017,238321,county_vs_state,40,,34,29,216,217,715,541,21243252,16646006
2017,238321,county_vs_state,41,,32,14,846,851,3529,3129,117325246,105345934
2017,238321,county_vs_state,42,,58,29,856,863,2981,2613,115831052,104280002
2017,238321,county_vs_state,44,,6,2,179,180,442,345,16765908,13231152
2017,238321,county_vs_state,45,,30,18,294,296,1140,899,37003370,31563924
2017,238321,county_vs_state,46,,24,21,92,94,336,251,9734872,7535509
2017,238321,county_vs_state,47,,53,43,240,243,989,625,35962409,23592220
2017,238321,county_vs_state,48,,97,68,849,853,3928,3251,159293401,136314091
2017,238321,county_vs_state,49,,18,9,468,470,2443,1973,78275279,64338655
2017,238321,county_vs_state,50,,13,7,148,149,448,216,13951082,6338215
2017,238321,county_vs_state,51,,100,76,746,750,2752,1726,113163176,69638591
2017,238321,county_vs_state,53,,38,23,1672,1676,6071,5410,206471859,186103507
2017,238321,county_vs_state,54,,22,19,58,60,154,50,3850177,1396053
2017,238321,county_vs_state,55,,55,31,544,550,1892,1504,62079429,50046413
2017,238321,county_vs_state,56,,15,10,102,102,336,253,10541002,8258946
2017,238321,county_vs_state,72,,12,12,19,20,92,0,1737050,0
2017,238321,county_vs_state,78,N,2,2,7,7,0,0,0,0
2017,238321,states51_vs_national,US,,51,0,30416,30423,118195,118197,4369922520,4369922520
2017,238322,county_vs_state,01,,27,18,116,117,1192,909,52971311,40991193
2017,238322,county_vs_state,02,,11,7,37,38,166,149,9579056,8849488
2017,238322,county_vs_state,04,,10,7,108,109,1620,1580,71312289,70086775
2017,238322,county_vs_state,05,,22,18,65,66,916,414,35550104,15707344
2017,238322,county_vs_state,06,,41,13,544,547,9072,8962,531414458,524266701
2017,238322,county_vs_state,08,,20,8,140,140,1435,1406,66267653,65022895
2017,238322,county_vs_state,09,,9,2,88,90,608,567,31943981,29611891
2017,238322,county_vs_state,10,,3,2,23,23,321,272,16011770,14299938
2017,238322,county_vs_state,11,,1,0,8,8,93,93,4759176,4759176
2017,238322,county_vs_state,12,,43,13,427,430,4636,4482,193404358,188672944
2017,238322,county_vs_state,13,,52,39,198,199,1809,1363,99342006,79912895
2017,238322,county_vs_state,15,,4,0,66,65,951,952,65182847,65182847
2017,238322,county_vs_state,16,,14,12,30,31,181,100,5282388,3136655
2017,238322,county_vs_state,17,,47,32,302,306,2971,2753,209261409,199152203
2017,238322,county_vs_state,18,,48,32,183,183,1629,1253,84066697,68997702
2017,238322,county_vs_state,19,,42,34,94,95,742,392,35253285,18851999
2017,238322,county_vs_state,20,,25,18,75,77,388,312,15107679,12230874
2017,238322,county_vs_state,21,,44,38,130,132,858,421,43707234,20261857
2017,238322,county_vs_state,22,,40,32,149,150,2054,716,100548615,33935480
2017,238322,county_vs_state,23,,15,11,37,37,164,131,6680150,5386589
2017,238322,county_vs_state,24,,19,7,210,211,1856,1763,97679918,93928374
2017,238322,county_vs_state,25,,14,4,159,161,1355,1322,96674019,94902978
2017,238322,county_vs_state,26,,39,26,189,191,2045,1703,113788059,98308137
2017,238322,county_vs_state,27,,34,21,130,131,1617,1371,95349821,82946033
2017,238322,county_vs_state,28,,30,26,79,80,767,224,30626934,8329324
2017,238322,county_vs_state,29,,40,32,144,146,1812,1594,104453334,95299914
2017,238322,county_vs_state,30,,16,12,42,42,231,184,8910414,7183625
2017,238322,county_vs_state,31,,12,8,58,59,609,530,26147725,22822771
2017,238322,county_vs_state,32,,8,6,69,69,961,927,46922787,45698892
2017,238322,county_vs_state,33,,9,6,31,31,208,140,11301791,8320275
2017,238322,county_vs_state,34,,21,6,165,164,1640,1461,125809557,108740528
2017,238322,county_vs_state,35,,14,11,56,56,397,272,14875439,11234759
2017,238322,county_vs_state,36,,45,23,345,346,3964,3566,272875702,248681453
2017,238322,county_vs_state,37,,53,40,174,175,1642,1124,75748491,53109179
2017,238322,county_vs_state,38,,16,12,50,51,296,203,14427189,8814019
2017,238322,county_vs_state,39,,53,32,271,274,2626,2324,157351431,142766105
2017,238322,county_vs_state,40,,30,25,98,99,688,457,29995800,19985549
2017,238322,county_vs_state,41,,16,9,87,89,966,904,48692384,45851007
2017,238322,county_vs_state,42,,42,23,251,253,2470,2270,145051150,137133613
2017,238322,county_vs_state,44,,6,2,43,43,260,243,13539988,12592859
2017,238322,county_vs_state,45,,29,17,135,137,949,732,41046303,33066811
2017,238322,county_vs_state,46,,15,13,37,37,153,102,5769495,3858451
2017,238322,county_vs_state,47,,40,32,121,123,1524,780,72608145,37537223
2017,238322,county_vs_state,48,,90,63,556,559,14459,10293,696196999,500725611
2017,238322,county_vs_state,49,,7,4,62,62,623,609,26344959,25841260
2017,238322,county_vs_state,50,,12,8,28,27,170,117,6753398,4879735
2017,238322,county_vs_state,51,,59,43,212,215,2266,1479,115759019,79514602
2017,238322,county_vs_state,53,,28,18,208,211,2722,2612,140613446,136743051
2017,238322,county_vs_state,54,,15,12,42,42,389,174,20470988,9293351
2017,238322,county_vs_state,55,,40,24,149,151,1481,1087,74919499,55460358
2017,238322,county_vs_state,56,,14,11,34,36,116,61,4108130,1955115
2017,238322,county_vs_state,72,,13,13,14,14,167,0,2195969,0
2017,238322,county_vs_state,78,N,2,2,2,2,0,0,0,0
2017,238322,states51_vs_national,US,,51,0,7049,7055,83066,83068,4412458780,4412458780
2017,23833,county_vs_state,01,,32,21,141,144,523,414,22995540,18628437
2017,23833,county_vs_state,02,,4,0,38,39,125,125,6280403,6280403
2017,23833,county_vs_state,04,,10,5,208,208,1530,1456,81745675,79314463
2017,23833,county_vs_state,05,,34,26,102,104,460,363,19320131,16394130
2017,23833,county_vs_state,06,,49,14,1790,1795,12080,11968,659429203,654729337
2017,23833,county_vs_state,08,,35,18,435,440,2324,2233,122120220,118236576
2017,23833,county_vs_state,09,,9,3,179,181,648,611,33401682,31931701
2017,23833,county_vs_state,10,,4,2,72,71,300,263,14904264,13442044
2017,23833,county_vs_state,11,N,1,1,12,12,0,0,0,0
2017,23833,county_vs_state,12,,55,16,1630,1637,5031,4955,209111792,205261688
2017,23833,county_vs_state,13,,77,57,353,357,1819,1294,91132992,71397574
2017,23833,county_vs_state,15,,4,2,93,93,668,551,42963077,38013290
2017,23833,county_vs_state,16,,27,17,174,177,487,444,15606793,14523466
2017,23833,county_vs_state,17,,59,32,812,815,3270,3168,187428174,184397392
2017,23833,county_vs_state,18,,49,32,263,265,975,792,42814239,37513300
2017,23833,county_vs_state,19,,40,27,123,127,428,361,17849879,15441840
2017,23833,county_vs_state,20,,37,27,158,162,677,593,29972923,27074601
2017,23833,county_vs_state,21,,41,33,140,143,597,499,25451698,22088161
2017,23833,county_vs_state,22,,34,23,151,151,488,359,20670302,16388981
2017,23833,county_vs_state,23,,14,8,70,72,306,290,12383255,11975239
2017,23833,county_vs_state,24,,24,6,401,403,1718,1647,90752812,88038470
2017,23833,county_vs_state,25,,15,4,507,507,2459,2392,162193244,158724084
2017,23833,county_vs_state,26,,54,38,340,341,1620,1413,78327226,70870512
2017,23833,county_vs_state,27,,45,29,291,293,1595,1434,82990520,76665806
2017,23833,county_vs_state,28,,30,26,78,80,262,112,9314658,3798632
2017,23833,county_vs_state,29,,63,47,293,298,1659,1294,79296660,62726485
2017,23833,county_vs_state,30,,20,14,121,123,249,204,7796082,6761734
2017,23833,county_vs_state,31,,24,17,147,147,444,404,17167819,15761376
2017,23833,county_vs_state,32,,9,6,121,122,2022,1970,89884046,87518015
2017,23833,county_vs_state,33,,10,6,81,81,308,280,14218593,13187520
2017,23833,county_vs_state,34,,22,2,529,532,2344,2189,151520608,141287764
2017,23833,county_vs_state,35,,11,6,62,63,294,274,10441343,10007607
2017,23833,county_vs_state,36,,56,20,1034,1035,3895,3728,208829968,202501631
2017,23833,county_vs_state,37,,74,42,488,491,2168,1940,96252563,86976820
2017,23833,county_vs_state,38,,15,10,62,63,137,89,5486760,3451659
2017,23833,county_vs_state,39,,57,34,349,351,1875,1605,92603965,82554717
2017,23833,county_vs_state,40,,31,24,144,145,499,404,22571585,19225312
2017,23833,county_vs_state,41,,27,12,445,449,1523,1472,66793219,65500831
2017,23833,county_vs_state,42,,54,23,523,528,2530,2361,131735107,125131648
2017,23833,county_vs_state,44,,6,2,91,91,166,163,6820296,6669269
2017,23833,county_vs_state,45,,28,15,201,203,782,627,34034537,26504862
2017,23833,county_vs_state,46,,19,14,73,73,187,137,6433452,4617675
2017,23833,county_vs_state,47,,56,44,199,201,1003,850,43218919,38072179
2017,23833,county_vs_state,48,,87,59,622,624,4625,4236,268449496,252375396
2017,23833,county_vs_state,49,,17,10,270,271,868,825,32502936,31470934
2017,23833,county_vs_state,50,,11,7,48,48,194,140,7675943,5750754
2017,23833,county_vs_state,51,,85,57,461,464,1771,1386,81928670,67625122
2017,23833,county_vs_state,53,,31,8,953,956,2711,2676,111178210,110294918
2017,23833,county_vs_state,54,,23,17,53,55,101,41,2777277,981391
2017,23833,county_vs_state,55,,55,32,344,349,1517,1399,65586788,61838085
2017,23833,county_vs_state,56,N,12,10,33,33,0,34,0,1081378
2017,23833,county_vs_state,72,,11,11,12,12,117,0,2651280,0
2017,23833,states51_vs_national,US,,51,2,16303,16308,74418,74262,3741559452,3734365544
2017,238331,county_vs_state,01,,31,27,106,108,290,94,10582937,2966047
2017,238331,county_vs_state,02,,4,3,25,26,58,32,2164054,1225678
2017,238331,county_vs_state,04,,10,8,157,157,1056,840,55055562,46581957
2017,238331,county_vs_state,05,,33,30,85,88,247,55,8302620,1966551
2017,238331,county_vs_state,06,,47,24,1514,1519,8682,7964,414564960,383979680
2017,238331,county_vs_state,08,,34,19,376,380,1803,1513,93788838,81437346
2017,238331,county_vs_state,09,,9,4,126,127,320,309,13227644,12929398
2017,238331,county_vs_state,10,,4,3,62,62,251,177,12892023,9327673
2017,238331,county_vs_state,11,,1,0,7,7,43,43,2360833,2360833
2017,238331,county_vs_state,12,,54,29,1496,1504,4158,3266,167918055,138127969
2017,238331,county_vs_state,13,,70,59,257,261,1082,729,53348665,40017087
2017,238331,county_vs_state,15,,4,0,67,67,471,471,32566376,32566376
2017,238331,county_vs_state,16,,27,19,164,166,454,331,14534372,11114715
2017,238331,county_vs_state,17,,57,42,663,666,1637,1320,74235713,63786448
2017,238331,county_vs_state,18,,47,39,203,204,589,257,21717989,9530098
2017,238331,county_vs_state,19,,36,32,97,100,272,86,9418277,2933008
2017,238331,county_vs_state,20,,34,28,131,134,434,302,17489481,13364814
2017,238331,county_vs_state,21,,37,33,109,111,385,209,15777723,8805486
2017,238331,county_vs_state,22,,29,24,109,110,285,193,10195433,7426907
2017,238331,county_vs_state,23,,12,8,54,56,111,90,3391890,2861166
2017,238331,county_vs_state,24,,24,12,298,300,908,716,43541633,33991667
2017,238331,county_vs_state,25,,15,7,407,407,1159,894,53254847,42638692
2017,238331,county_vs_state,26,,50,40,253,253,657,423,25555086,17645941
2017,238331,county_vs_state,27,,44,34,245,246,1112,732,50350839,35696627
2017,238331,county_vs_state,28,,21,18,45,46,100,27,2985369,652582
2017,238331,county_vs_state,29,,56,49,217,223,770,508,29560343,20572513
2017,238331,county_vs_state,30,,19,16,110,112,220,50,6862317,1624336
2017,238331,county_vs_state,31,,23,20,119,120,316,233,10773285,8301421
2017,238331,county_vs_state,32,,7,4,83,84,1494,1485,60465173,60240819
2017,238331,county_vs_state,33,,10,8,65,64,217,105,9613081,5145983
2017,238331,county_vs_state,34,,22,9,404,407,1341,1074,76577153,63895907
2017,238331,county_vs_state,35,,9,7,44,44,134,99,3777567,2980845
2017,238331,county_vs_state,36,,55,31,842,843,2518,2137,107840750,93701287
2017,238331,county_vs_state,37,,72,55,400,405,1595,1185,64172325,49402174
2017,238331,county_vs_state,38,,15,13,50,51,115,12,4562309,335805
2017,238331,county_vs_state,39,,54,38,267,268,1055,753,42094476,30396256
2017,238331,county_vs_state,40,,28,24,108,108,300,219,11990888,9327796
2017,238331,county_vs_state,41,,26,16,400,404,1146,857,42411392,32882798
2017,238331,county_vs_state,42,,51,32,386,390,1389,671,57117273,26962854
2017,238331,county_vs_state,44,,5,3,72,72,120,89,4048148,2899024
2017,238331,county_vs_state,45,,25,16,142,144,468,360,18097416,14372659
2017,238331,county_vs_state,46,,19,16,63,63,147,91,4840585,3367595
2017,238331,county_vs_state,47,,51,44,152,153,615,389,23597838,15142148
2017,238331,county_vs_state,48,,73,60,408,412,2706,2298,147040123,131542425
2017,238331,county_vs_state,49,,17,12,238,239,670,545,23481885,19945686
2017,238331,county_vs_state,50,,11,8,40,40,144,89,5466918,3540288
2017,238331,county_vs_state,51,,79,63,350,351,1130,799,49581005,37211695
2017,238331,county_vs_state,53,,31,17,877,880,2015,1699,74675103,64085696
2017,238331,county_vs_state,54,,21,16,45,47,93,33,2401439,761122
2017,238331,county_vs_state,55,,52,38,258,263,806,544,28847525,20392666
2017,238331,county_vs_state,56,,12,11,24,25,63,8,2121221,159751
2017,238331,county_vs_state,72,,5,5,5,5,25,0,668815,0
2017,238331,states51_vs_national,US,,51,0,13214,13220,48149,48151,2121238757,2121238757
2017,238332,county_vs_state,01,,14,11,35,36,233,142,12412603,7700266
2017,238332,county_vs_state,02,,4,3,13,13,67,30,4116349,2185111
2017,238332,county_vs_state,04,,7,6,51,51,474,453,26690113,26109809
2017,238332,county_vs_state,05,,9,8,18,17,213,38,11017511,1863139
2017,238332,county_vs_state,06,,34,17,277,278,3398,3263,244864243,237349899
2017,238332,county_vs_state,08,,11,6,60,60,521,478,28331382,26281609
2017,238332,county_vs_state,09,,8,3,53,54,328,308,20174038,19426885
2017,238332,county_vs_state,10,,4,3,10,10,49,24,2012241,1196074
2017,238332,county_vs_state,11,N,1,1,5,5,0,0,0,0
2017,238332,county_vs_state,12,,33,21,134,136,874,668,41193737,32307115
2017,238332,county_vs_state,13,,37,30,97,96,736,375,37784327,22765010
2017,238332,county_vs_state,15,,3,2,26,26,197,158,10396701,8619093
2017,238332,county_vs_state,16,,5,4,10,11,34,22,1072421,769258
2017,238332,county_vs_state,17,,27,18,150,151,1634,1470,113192461,104823790
2017,238332,county_vs_state,18,,22,18,60,61,386,241,21096250,13324987
2017,238332,county_vs_state,19,,15,14,27,26,156,64,8431602,4029569
2017,238332,county_vs_state,20,,9,7,27,28,242,143,12483442,7343261
2017,238332,county_vs_state,21,,16,13,31,31,213,119,9673975,4870127
2017,238332,county_vs_state,22,,20,17,42,41,203,93,10474869,5952765
2017,238332,county_vs_state,23,,5,4,16,16,195,184,8991365,8713213
2017,238332,county_vs_state,24,,16,8,103,106,811,684,47211179,41049647
2017,238332,county_vs_state,25,,11,3,101,102,1299,1268,108938397,107404303
2017,238332,county_vs_state,26,,27,19,87,88,963,814,52772140,45812972
2017,238332,county_vs_state,27,,16,12,46,46,483,381,32639681,27080927
2017,238332,county_vs_state,28,,17,16,33,33,162,48,6329289,1760681
2017,238332,county_vs_state,29,,27,23,76,76,888,594,49736317,35024462
2017,238332,county_vs_state,30,,6,5,11,11,29,22,933765,639676
2017,238332,county_vs_state,31,,8,6,28,28,128,103,6394534,5097026
2017,238332,county_vs_state,32,,5,3,38,38,528,485,29418873,27277196
2017,238332,county_vs_state,33,,5,3,17,17,91,60,4605512,2832661
2017,238332,county_vs_state,34,,20,9,125,124,1003,864,74943455,59672787
2017,238332,county_vs_state,35,,8,7,18,19,161,126,6663776,5491686
2017,238332,county_vs_state,36,,34,20,191,194,1376,1230,100989218,92905881
2017,238332,county_vs_state,37,,34,26,87,88,573,398,32080238,24775066
2017,238332,county_vs_state,38,,6,6,12,12,22,0,924451,0
2017,238332,county_vs_state,39,,27,21,82,83,820,587,50509489,39161590
2017,238332,county_vs_state,40,,13,10,37,37,199,151,10580697,8715161
2017,238332,county_vs_state,41,,11,6,45,46,378,296,24381827,19775965
2017,238332,county_vs_state,42,,33,23,137,139,1141,787,74617834,55521307
2017,238332,county_vs_state,44,,5,4,19,19,46,20,2772148,1084080
2017,238332,county_vs_state,45,,20,14,59,60,314,199,15937121,9942238
2017,238332,county_vs_state,46,,7,6,10,10,40,17,1592867,891953
2017,238332,county_vs_state,47,,17,12,48,48,388,304,19621081,15728369
2017,238332,county_vs_state,48,,54,44,214,216,1919,1535,121409373,101606514
2017,238332,county_vs_state,49,,7,4,32,32,198,172,9021051,8420686
2017,238332,county_vs_state,50,,5,4,8,8,50,41,2209025,1729876
2017,238332,county_vs_state,51,,38,29,112,113,641,378,32347665,20684181
2017,238332,county_vs_state,53,,16,11,76,78,696,575,36503107,31414050
2017,238332,county_vs_state,54,,3,3,8,8,8,0,375838,0
2017,238332,county_vs_state,55,,26,16,87,88,710,608,36739263,31917662
2017,238332,county_vs_state,56,N,6,6,9,9,0,0,0,0
2017,238332,county_vs_state,72,,7,7,7,7,93,0,1982465,0
2017,238332,states51_vs_national,US,,51,2,3089,3098,26269,26218,1620320695,1617608841
2017,23834,county_vs_state,01,,28,23,67,68,337,148,13997195,6395917
2017,23834,county_vs_state,02,,6,5,27,27,77,51,2936043,1958811
2017,23834,county_vs_state,04,,10,5,201,202,1331,1298,52969392,51879986
2017,23834,county_vs_state,05,,20,18,58,59,222,85,8447652,3283364
2017,23834,county_vs_state,06,,49,14,1452,1461,12551,12389,591011768,583474536
2017,23834,county_vs_state,08,,30,13,280,283,990,932,44616039,42602426
2017,23834,county_vs_state,09,,9,5,78,79,232,213,11613702,10931861
2017,23834,county_vs_state,10,,3,3,30,30,128,0,5092977,0
2017,23834,county_vs_state,11,N,1,1,7,7,0,0,0,0
2017,23834,county_vs_state,12,,52,14,1659,1664,6811,6707,256412188,252748033
2017,23834,county_vs_state,13,,57,42,176,178,834,547,35997105,24552801
2017,23834,county_vs_state,15,,4,0,93,92,470,470,26484086,26484086
2017,23834,county_vs_state,16,,20,13,109,111,402,366,14123588,13225349
2017,23834,county_vs_state,17,,33,23,288,289,1462,1263,86263236,75640262
2017,23834,county_vs_state,18,,30,19,100,102,886,760,40303920,34824511
2017,23834,county_vs_state,19,,22,16,63,63,362,256,17260095,12099159
2017,23834,county_vs_state,20,,12,8,52,53,410,343,20618887,17844635
2017,23834,county_vs_state,21,,28,22,76,77,366,284,14274696,11993923
2017,23834,county_vs_state,22,,24,16,91,92,504,344,19847641,13753874
2017,23834,county_vs_state,23,,7,4,26,25,89,68,3976146,2991054
2017,23834,county_vs_state,24,,18,9,160,161,1066,751,53661125,37694088
2017,23834,county_vs_state,25,,14,2,205,207,1052,1048,58808932,58487760
2017,23834,county_vs_state,26,,37,26,211,212,1185,944,60139707,47387671
2017,23834,county_vs_state,27,,32,24,133,135,856,686,47405809,41138004
2017,23834,county_vs_state,28,,16,13,36,37,153,76,5630459,2929762
2017,23834,county_vs_state,29,,35,26,108,110,679,508,30308487,24056952
2017,23834,county_vs_state,30,,13,7,72,73,191,176,6930670,6515011
2017,23834,county_vs_state,31,,14,10,77,78,296,257,11353568,9767193
2017,23834,county_vs_state,32,,10,5,126,125,1956,1939,95570875,94977372
2017,23834,county_vs_state,33,,8,4,34,34,159,134,7696620,6845474
2017,23834,county_vs_state,34,,22,2,322,324,1597,1583,83156267,82232592
2017,23834,county_vs_state,35,,14,10,62,62,299,249,8690281,7380753
2017,23834,county_vs_state,36,,42,21,684,684,3794,3603,233462661,224039107
2017,23834,county_vs_state,37,,60,38,266,268,1614,1372,81173761,72629985
2017,23834,county_vs_state,38,,6,4,15,16,46,45,2070446,2062711
2017,23834,county_vs_state,39,,40,27,148,151,825,691,39742700,34520930
2017,23834,county_vs_state,40,,23,19,92,92,465,329,16796641,12121441
2017,23834,county_vs_state,41,,26,14,222,224,1001,959,42175627,41101318
2017,23834,county_vs_state,42,,35,20,210,214,1421,1220,71701288,63271996
2017,23834,county_vs_state,44,,5,4,28,29,114,99,6460004,6003726
2017,23834,county_vs_state,45,,20,9,91,92,486,354,20278544,14871364
2017,23834,county_vs_state,46,,10,9,21,21,111,74,5062540,3612286
2017,23834,county_vs_state,47,,36,28,113,114,655,475,30219130,24834863
2017,23834,county_vs_state,48,,66,44,415,417,3627,3315,160790599,149525862
2017,23834,county_vs_state,49,,13,5,230,230,1133,1075,42054716,40283715
2017,23834,county_vs_state,50,N,4,4,8,8,0,0,0,0
2017,23834,county_vs_state,51,,63,48,217,221,1478,1143,77702211,64721709
2017,23834,county_vs_state,53,,29,21,387,388,1353,1108,59401739,50594717
2017,23834,county_vs_state,54,,9,9,11,10,29,0,732053,0
2017,23834,county_vs_state,55,,34,23,134,136,591,418,28253182,19564200
2017,23834,county_vs_state,56,,11,8,28,28,109,74,3774837,2568598
2017,23834,county_vs_state,72,,5,5,5,5,13,0,189177,0
2017,23834,county_vs_state,78,N,2,2,1,1,0,0,0,0
2017,23834,states51_vs_national,US,,51,2,9791,9799,56831,56805,2658587841,2657451835
2017,238341,county_vs_state,01,,23,22,46,46,194,19,7093610,441412
2017,238341,county_vs_state,02,N,6,5,22,22,0,7,0,289396
2017,238341,county_vs_state,04,,9,6,165,165,981,839,38890151,34490198
2017,238341,county_vs_state,05,,19,17,52,53,218,111,8231695,4036673
2017,238341,county_vs_state,06,,49,25,1292,1300,9962,8689,442049351,387206142
2017,238341,county_vs_state,08,,29,17,258,260,901,478,40524322,21070423
2017,238341,county_vs_state,09,,8,6,67,69,161,47,7030025,2016772
2017,238341,county_vs_state,10,N,3,3,27,27,0,0,0,0
