obs_id,country,layer,category,item_name,spec,unit,geo_level,geo_code,geo_name,area_label,area_code,area_members,price,currency,price_basis,price_status,ref_value,ref_note,period,effective_from,source_id,source_page,evidence_url,license,jccdb_v4_item_id,note
5b9d608bb4795d39,JP,work,新営予算単価 第２ 標準予算単価(倉庫),倉庫 機械設備工事 (5)その他,番号(12) | 構造・階数 ＲＣ-１ | 概略延べ面積 80㎡,円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,,JPY,cost_per_m2,not_set,,,FY2027,,mlit-shinei-yosan-r9,PDF 8頁(印字 -6-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,原本「○」: 通常その建物に必要と考えられるものであり、「第３ 標準予算単価算出基準」を用いるなどし、実情に応じて別途計上する(表に単価なし)。官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
51d39409cd11db04,JP,work,新営予算単価 第２ 標準予算単価(寄宿舎),寄宿舎 機械設備工事 小計,"番号(9) | 構造・階数 ＲＣ-３ | 概略延べ面積 3,000㎡",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,67670,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 8頁(印字 -6-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
81695813b224488b,JP,work,新営予算単価 第２ 標準予算単価(体育館),体育館 機械設備工事 小計,"番号(10) | 構造・階数 Ｓ-１ | 概略延べ面積 1,000㎡",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,10170,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 8頁(印字 -6-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
380cd15ac6dc5141,JP,work,新営予算単価 第２ 標準予算単価(体育館),体育館 機械設備工事 小計,"番号(11) | 構造・階数 ＲＣ-１ | 概略延べ面積 1,000㎡",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,10170,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 8頁(印字 -6-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
3beb08bda97a4061,JP,work,新営予算単価 第２ 標準予算単価(倉庫),倉庫 機械設備工事 小計,番号(12) | 構造・階数 ＲＣ-１ | 概略延べ面積 80㎡,円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,8800,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 8頁(印字 -6-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
2b7736b26e304fed,JP,work,新営予算単価 第２ 標準予算単価(寄宿舎),寄宿舎 合計,"番号(9) | 構造・階数 ＲＣ-３ | 概略延べ面積 3,000㎡",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,382380,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 8頁(印字 -6-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
e587c3800483d9b2,JP,work,新営予算単価 第２ 標準予算単価(体育館),体育館 合計,"番号(10) | 構造・階数 Ｓ-１ | 概略延べ面積 1,000㎡",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,329300,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 8頁(印字 -6-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
538168755c97a1c9,JP,work,新営予算単価 第２ 標準予算単価(体育館),体育館 合計,"番号(11) | 構造・階数 ＲＣ-１ | 概略延べ面積 1,000㎡",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,248070,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 8頁(印字 -6-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
d0b5f0072f8e92e7,JP,work,新営予算単価 第２ 標準予算単価(倉庫),倉庫 合計,番号(12) | 構造・階数 ＲＣ-１ | 概略延べ面積 80㎡,円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,262900,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 8頁(印字 -6-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
ec62be53117acdac,JP,work,新営予算単価 第２ 標準予算単価(倉庫),倉庫 建築工事 (1)地業,番号(13) | 構造・階数 Ｓ-１ | 概略延べ面積 800㎡,円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,,JPY,cost_per_m2,not_set,,,FY2027,,mlit-shinei-yosan-r9,PDF 9頁(印字 -7-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,原本「○」: 通常その建物に必要と考えられるものであり、「第３ 標準予算単価算出基準」を用いるなどし、実情に応じて別途計上する(表に単価なし)。官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
8a1878dcc76019c9,JP,work,新営予算単価 第２ 標準予算単価(車庫),車庫 建築工事 (1)地業,番号(14) | 構造・階数 Ｓ-１ | 概略延べ面積 100㎡,円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,,JPY,cost_per_m2,not_set,,,FY2027,,mlit-shinei-yosan-r9,PDF 9頁(印字 -7-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,原本「○」: 通常その建物に必要と考えられるものであり、「第３ 標準予算単価算出基準」を用いるなどし、実情に応じて別途計上する(表に単価なし)。官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
4c6dc497616cc1d9,JP,work,新営予算単価 第２ 標準予算単価(車庫),車庫 建築工事 (1)地業,番号(15) | 構造・階数 ＲＣ-１ | 概略延べ面積 200㎡,円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,,JPY,cost_per_m2,not_set,,,FY2027,,mlit-shinei-yosan-r9,PDF 9頁(印字 -7-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,原本「○」: 通常その建物に必要と考えられるものであり、「第３ 標準予算単価算出基準」を用いるなどし、実情に応じて別途計上する(表に単価なし)。官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
9e658b861e895d1d,JP,work,新営予算単価 第２ 標準予算単価(車庫),車庫 建築工事 (1)地業,"番号(16) | 構造・階数 ＲＣ-０-１ | 概略延べ面積 1,700㎡",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,,JPY,cost_per_m2,not_set,,,FY2027,,mlit-shinei-yosan-r9,PDF 9頁(印字 -7-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,原本「○」: 通常その建物に必要と考えられるものであり、「第３ 標準予算単価算出基準」を用いるなどし、実情に応じて別途計上する(表に単価なし)。官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
a643957358e84682,JP,work,新営予算単価 第２ 標準予算単価(倉庫),倉庫 建築工事 (2)躯体,番号(13) | 構造・階数 Ｓ-１ | 概略延べ面積 800㎡,円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,114420,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 9頁(印字 -7-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
b82d375872994fab,JP,work,新営予算単価 第２ 標準予算単価(車庫),車庫 建築工事 (2)躯体,番号(14) | 構造・階数 Ｓ-１ | 概略延べ面積 100㎡,円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,114420,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 9頁(印字 -7-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
db7c2119e6d95682,JP,work,新営予算単価 第２ 標準予算単価(車庫),車庫 建築工事 (2)躯体,番号(15) | 構造・階数 ＲＣ-１ | 概略延べ面積 200㎡,円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,191160,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 9頁(印字 -7-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
e8b740aa47132aa3,JP,work,新営予算単価 第２ 標準予算単価(車庫),車庫 建築工事 (2)躯体,"番号(16) | 構造・階数 ＲＣ-０-１ | 概略延べ面積 1,700㎡",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,198470,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 9頁(印字 -7-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
b26da32f7457e5bb,JP,work,新営予算単価 第２ 標準予算単価(倉庫),倉庫 建築工事 (3)仕上,番号(13) | 構造・階数 Ｓ-１ | 概略延べ面積 800㎡,円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,96530,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 9頁(印字 -7-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
938d75228a51d4d2,JP,work,新営予算単価 第２ 標準予算単価(車庫),車庫 建築工事 (3)仕上,番号(14) | 構造・階数 Ｓ-１ | 概略延べ面積 100㎡,円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,96530,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 9頁(印字 -7-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
e785335a5e63bef2,JP,work,新営予算単価 第２ 標準予算単価(車庫),車庫 建築工事 (3)仕上,番号(15) | 構造・階数 ＲＣ-１ | 概略延べ面積 200㎡,円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,51390,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 9頁(印字 -7-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
b2b630edf5364c31,JP,work,新営予算単価 第２ 標準予算単価(車庫),車庫 建築工事 (3)仕上,"番号(16) | 構造・階数 ＲＣ-０-１ | 概略延べ面積 1,700㎡",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,53380,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 9頁(印字 -7-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
dfd67e1e9de61f56,JP,work,新営予算単価 第２ 標準予算単価(倉庫),倉庫 建築工事 (4)その他,番号(13) | 構造・階数 Ｓ-１ | 概略延べ面積 800㎡,円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,,JPY,cost_per_m2,not_set,,,FY2027,,mlit-shinei-yosan-r9,PDF 9頁(印字 -7-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,原本「○」: 通常その建物に必要と考えられるものであり、「第３ 標準予算単価算出基準」を用いるなどし、実情に応じて別途計上する(表に単価なし)。官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
971fab1963acdabe,JP,work,新営予算単価 第２ 標準予算単価(車庫),車庫 建築工事 (4)その他,番号(14) | 構造・階数 Ｓ-１ | 概略延べ面積 100㎡,円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,,JPY,cost_per_m2,not_set,,,FY2027,,mlit-shinei-yosan-r9,PDF 9頁(印字 -7-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,原本「○」: 通常その建物に必要と考えられるものであり、「第３ 標準予算単価算出基準」を用いるなどし、実情に応じて別途計上する(表に単価なし)。官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
7c59e3e092d1277b,JP,work,新営予算単価 第２ 標準予算単価(車庫),車庫 建築工事 (4)その他,番号(15) | 構造・階数 ＲＣ-１ | 概略延べ面積 200㎡,円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,,JPY,cost_per_m2,not_set,,,FY2027,,mlit-shinei-yosan-r9,PDF 9頁(印字 -7-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,原本「○」: 通常その建物に必要と考えられるものであり、「第３ 標準予算単価算出基準」を用いるなどし、実情に応じて別途計上する(表に単価なし)。官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
7e2ab182066155f2,JP,work,新営予算単価 第２ 標準予算単価(車庫),車庫 建築工事 (4)その他,"番号(16) | 構造・階数 ＲＣ-０-１ | 概略延べ面積 1,700㎡",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,,JPY,cost_per_m2,not_set,,,FY2027,,mlit-shinei-yosan-r9,PDF 9頁(印字 -7-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,原本「○」: 通常その建物に必要と考えられるものであり、「第３ 標準予算単価算出基準」を用いるなどし、実情に応じて別途計上する(表に単価なし)。官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
fe66c477dfeed442,JP,work,新営予算単価 第２ 標準予算単価(倉庫),倉庫 建築工事 小計,番号(13) | 構造・階数 Ｓ-１ | 概略延べ面積 800㎡,円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,210950,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 9頁(印字 -7-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
9ea864d4b77a1ed5,JP,work,新営予算単価 第２ 標準予算単価(車庫),車庫 建築工事 小計,番号(14) | 構造・階数 Ｓ-１ | 概略延べ面積 100㎡,円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,210950,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 9頁(印字 -7-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
a2dd1f79481cb8c6,JP,work,新営予算単価 第２ 標準予算単価(車庫),車庫 建築工事 小計,番号(15) | 構造・階数 ＲＣ-１ | 概略延べ面積 200㎡,円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,242550,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 9頁(印字 -7-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
3ee2a3af2fa415f4,JP,work,新営予算単価 第２ 標準予算単価(車庫),車庫 建築工事 小計,"番号(16) | 構造・階数 ＲＣ-０-１ | 概略延べ面積 1,700㎡",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,251850,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 9頁(印字 -7-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
adbbe50053aaa747,JP,work,新営予算単価 第２ 標準予算単価(倉庫),倉庫 電気設備工事 (1)電力設備,番号(13) | 構造・階数 Ｓ-１ | 概略延べ面積 800㎡,円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,7410,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 9頁(印字 -7-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
8230bb66775b6bc8,JP,work,新営予算単価 第２ 標準予算単価(車庫),車庫 電気設備工事 (1)電力設備,番号(14) | 構造・階数 Ｓ-１ | 概略延べ面積 100㎡,円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,7410,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 9頁(印字 -7-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
66a9acd61fd783db,JP,work,新営予算単価 第２ 標準予算単価(車庫),車庫 電気設備工事 (1)電力設備,番号(15) | 構造・階数 ＲＣ-１ | 概略延べ面積 200㎡,円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,7410,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 9頁(印字 -7-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
aa8199e2f09fcf86,JP,work,新営予算単価 第２ 標準予算単価(車庫),車庫 電気設備工事 (1)電力設備,"番号(16) | 構造・階数 ＲＣ-０-１ | 概略延べ面積 1,700㎡",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,29900,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 9頁(印字 -7-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
62ebb0abc047e093,JP,work,新営予算単価 第２ 標準予算単価(倉庫),倉庫 電気設備工事 (2)受変電自家発電設備,番号(13) | 構造・階数 Ｓ-１ | 概略延べ面積 800㎡,円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,,JPY,cost_per_m2,not_set,,,FY2027,,mlit-shinei-yosan-r9,PDF 9頁(印字 -7-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,原本「－」: 通常その建物に不要と考えられるもの(必要なら第３の算出基準などで別途計上)。官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
9c4cdd7f1143f244,JP,work,新営予算単価 第２ 標準予算単価(車庫),車庫 電気設備工事 (2)受変電自家発電設備,番号(14) | 構造・階数 Ｓ-１ | 概略延べ面積 100㎡,円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,,JPY,cost_per_m2,not_set,,,FY2027,,mlit-shinei-yosan-r9,PDF 9頁(印字 -7-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,原本「－」: 通常その建物に不要と考えられるもの(必要なら第３の算出基準などで別途計上)。官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
81619098636cff88,JP,work,新営予算単価 第２ 標準予算単価(車庫),車庫 電気設備工事 (2)受変電自家発電設備,番号(15) | 構造・階数 ＲＣ-１ | 概略延べ面積 200㎡,円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,,JPY,cost_per_m2,not_set,,,FY2027,,mlit-shinei-yosan-r9,PDF 9頁(印字 -7-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,原本「－」: 通常その建物に不要と考えられるもの(必要なら第３の算出基準などで別途計上)。官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
24c1aa6c235c1763,JP,work,新営予算単価 第２ 標準予算単価(車庫),車庫 電気設備工事 (2)受変電自家発電設備,"番号(16) | 構造・階数 ＲＣ-０-１ | 概略延べ面積 1,700㎡",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,,JPY,cost_per_m2,not_set,,,FY2027,,mlit-shinei-yosan-r9,PDF 9頁(印字 -7-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,原本「－」: 通常その建物に不要と考えられるもの(必要なら第３の算出基準などで別途計上)。官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
4a6dd5629c3c15b3,JP,work,新営予算単価 第２ 標準予算単価(倉庫),倉庫 電気設備工事 (3)通信設備,番号(13) | 構造・階数 Ｓ-１ | 概略延べ面積 800㎡,円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,4140,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 9頁(印字 -7-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
e1baacb638a6dbcd,JP,work,新営予算単価 第２ 標準予算単価(車庫),車庫 電気設備工事 (3)通信設備,番号(14) | 構造・階数 Ｓ-１ | 概略延べ面積 100㎡,円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,4140,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 9頁(印字 -7-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
af4a369d8804a0d9,JP,work,新営予算単価 第２ 標準予算単価(車庫),車庫 電気設備工事 (3)通信設備,番号(15) | 構造・階数 ＲＣ-１ | 概略延べ面積 200㎡,円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,4140,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 9頁(印字 -7-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
01b09290bbed4151,JP,work,新営予算単価 第２ 標準予算単価(車庫),車庫 電気設備工事 (3)通信設備,"番号(16) | 構造・階数 ＲＣ-０-１ | 概略延べ面積 1,700㎡",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,5460,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 9頁(印字 -7-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
